id,item_cnt_month
32787,0
32788,0.09043927648578812
32789,0
32790,0.05813953488372093
32791,0
32792,0
32793,0.587737843551797
32794,0.1733615221987315
32795,2.7357293868921775
32796,0.693446088794926
32797,0.10782241014799156
32798,0.16279069767441862
32799,0.22480620155038758
32800,0
32801,0.1014799154334038
32802,0.1524547803617571
32803,0.1421188630490956
32804,0.046511627906976744
32805,0.21987315010570826
32806,0
32807,0.12790697674418605
32808,0
32809,0.46723044397463
32810,0
32811,0.4143763213530655
32812,0.507399577167019
32813,0
32814,0
32815,0.16279069767441862
32816,0.3213530655391121
32817,0.20718816067653276
32818,0
32819,0.6004228329809724
32820,0.4355179704016913
32821,0.4439746300211416
32822,0.33615221987315014
32823,0.06976744186046512
32824,0
32825,0.046511627906976744
32826,0.2219873150105708
32827,0
32828,0.6342494714587738
32829,0.1649048625792812
32830,0.35517970401691334
32831,0.3742071881606765
32832,0.7399577167019027
32833,0.08604651162790698
32834,0
32835,0.05813953488372093
32836,0.10077519379844961
32837,0.5348837209302325
32838,0.19638242894056848
32839,0
32840,0.45665961945031713
32841,0.04941860465116279
32842,0.19873150105708245
32843,0
32844,2.7315010570824523
32845,0.1522198731501057
32846,0.06511627906976744
32847,0.13530655391120508
32848,0.1649048625792812
32849,0
32850,0.0872093023255814
32851,0.27325581395348836
32852,0.12956810631229235
32853,0.16279069767441862
32854,0.18604651162790697
32855,0.029069767441860465
32856,0
32857,0.30930232558139537
32858,0.03654485049833887
32859,0.023255813953488372
32860,0.22832980972515857
32861,0.39069767441860465
32862,0.12896405919661735
32863,0.5762273901808785
32864,0.03255813953488372
32865,0.4038054968287526
32866,0.4046511627906976
32867,0.42283298097251587
32868,0.17054263565891473
32869,0.16279069767441862
32870,0.19661733615221988
32871,0.1821705426356589
32872,0
32873,0.09302325581395349
32874,0.10697674418604651
32875,0.42151162790697677
32876,0
32877,0.4249471458773785
32878,0.27674418604651163
32879,0.046511627906976744
32880,0.4038054968287526
32881,0.3382663847780127
32882,0.3691860465116279
32883,0
32884,0.023255813953488372
32885,0.03617571059431524
32886,0.17151162790697674
32887,0
32888,0.06459948320413436
32889,0
32890,0.2558139534883721
32891,0.1522198731501057
32892,0
32893,0
32894,0
32895,0.16279069767441862
32896,0.10077519379844961
32897,0.7864693446088795
32898,0.6871035940803383
32899,0.7674418604651163
32900,0.4164904862579281
32901,0.052854122621564484
32902,0
32903,0.9069767441860465
32904,0.06744186046511627
32905,0.4059196617336152
32906,0.27061310782241016
32907,0.03488372093023256
32908,0
32909,0.2558139534883721
32910,0.5369978858350951
32911,0.07674418604651162
32912,0.037209302325581395
32913,0.2938689217758985
32914,0.18604651162790697
32915,0.5602536997885835
32916,0.16279069767441862
32917,0.11046511627906977
32918,0.5581395348837209
32919,0.6025369978858351
32920,0.053488372093023255
32921,0.3298097251585624
32922,0.023255813953488372
32923,0.15856236786469344
32924,0
32925,0
32926,0
32927,0.3572938689217759
32928,0.3382663847780127
32929,0
32930,0
32931,0.19767441860465115
32932,0
32933,0.3023255813953488
32934,0.4883720930232558
32935,0
32936,0.4143763213530655
32937,0.03654485049833887
32938,0.06976744186046512
32939,0.313953488372093
32940,0.1937984496124031
32941,0.8414376321353065
32942,0
32943,0.05581395348837209
32944,0.7103594080338267
32945,0.03197674418604651
32946,0.11162790697674418
32947,1.3784355179704018
32948,0
32949,0.16279069767441862
32950,0.11627906976744186
32951,0.09725158562367864
32952,0
32953,0
32954,0.023255813953488372
32955,0.25249169435215946
32956,0.22832980972515857
32957,0.1111111111111111
32958,0.09999999999999999
32959,0.1754756871035941
32960,0.1733615221987315
32961,0.16279069767441862
32962,0.1014799154334038
32963,0.34249471458773784
32964,0.4904862579281184
32965,0.93446088794926
32966,0
32967,0.14470284237726097
32968,0.36046511627906974
32969,0.22480620155038758
32970,0.8942917547568711
32971,0.08837209302325581
32972,0.29941860465116277
32973,0.22621564482029596
32974,0.3669250645994832
32975,0
32976,0.19767441860465115
32977,0.26849894291754756
32978,0.08033826638477802
32979,0
32980,0.3572938689217759
32981,0.06744186046511627
32982,0.07441860465116279
32983,0.04983388704318937
32984,0
32985,0.17054263565891473
32986,0.492600422832981
32987,0.5348837209302325
32988,0.3044397463002114
32989,0.19873150105708245
32990,0.29598308668076106
32991,0.2135306553911205
32992,0.21564482029598311
32993,0.029069767441860465
32994,0
32995,0.2452431289640592
32996,0.2727272727272727
32997,0.5602536997885835
32998,0
32999,0
33000,0.04941860465116279
33001,1.331923890063425
33002,0.19069767441860463
33003,0
33004,0.38900634249471455
33005,0.7674418604651163
33006,0.027906976744186046
33007,0.29598308668076106
33008,0.023255813953488372
33009,0.4503171247357294
33010,0.023255813953488372
33011,0.37632135306553915
33012,0.10465116279069768
33013,0.5465116279069767
33014,0.2558139534883721
33015,0.3853820598006645
33016,0.11839323467230443
33017,0.21627906976744188
33018,0.23467230443974632
33019,0.5708245243128964
33020,0.6194503171247357
33021,0
33022,0.12209302325581395
33023,0.10755813953488372
33024,0.10755813953488372
33025,0.06976744186046512
33026,0.13953488372093023
33027,0.1733615221987315
33028,0.748414376321353
33029,0
33030,0
33031,0.16279069767441862
33032,0.11395348837209303
33033,0.40169133192389006
33034,0
33035,0.23255813953488372
33036,0.7632135306553912
33037,0.09302325581395349
33038,0
33039,1.0782241014799154
33040,0.023255813953488372
33041,0.09302325581395349
33042,0.19238900634249473
33043,0
33044,0.5681063122923588
33045,0.11627906976744186
33046,0
33047,0
33048,0.12325581395348836
33049,0.12684989429175475
33050,0.1416490486257928
33051,0.046511627906976744
33052,0
33053,1.5306553911205072
33054,0.5116279069767442
33055,0.06589147286821706
33056,0
33057,0
33058,0.04883720930232558
33059,0.061046511627906974
33060,0.3674418604651163
33061,0.37209302325581395
33062,0
33063,0
33064,0
33065,0.8953488372093024
33066,1.4482029598308668
33067,0.7167019027484144
33068,0.49682875264270615
33069,1.0972515856236786
33070,0
33071,0
33072,0.027906976744186046
33073,0
33074,0.313953488372093
33075,0
33076,0.6025369978858351
33077,0.05232558139534884
33078,0.046511627906976744
33079,2.3572938689217757
33080,0
33081,0
33082,0.20930232558139536
33083,0
33084,0.046511627906976744
33085,0
33086,0.24735729386892177
33087,0
33088,0.054263565891472874
33089,0.5095137420718816
33090,0.37632135306553915
33091,0.3382663847780127
33092,0.03488372093023256
33093,0
33094,0.23890063424947147
33095,0
33096,0.051162790697674425
33097,0.07441860465116279
33098,0.11162790697674418
33099,0
33100,0.3372093023255814
33101,0.1416490486257928
33102,0.061046511627906974
33103,0
33104,0.9090909090909092
33105,0.9090909090909092
33106,0
33107,0.24651162790697673
33108,0.031007751937984496
33109,0.031007751937984496
33110,0.6883720930232559
33111,0
33112,0.046511627906976744
33113,0.04318936877076412
33114,0.09302325581395349
33115,0.06201550387596899
33116,0
33117,0
33118,0
33119,0.6067653276955602
33120,0.031007751937984496
33121,0.12558139534883722
33122,0.06046511627906977
33123,0.8224101479915434
33124,1
33125,0.6553911205073996
33126,0.046511627906976744
33127,0
33128,0.12790697674418605
33129,0.05813953488372093
33130,0.4790697674418605
33131,0
33132,1.3615221987315012
33133,0
33134,0.04134366925064599
33135,0.055232558139534885
33136,0
33137,0.12209302325581395
33138,0.3298097251585624
33139,0.8456659619450317
33140,0
33141,0.19027484143763213
33142,0.08456659619450317
33143,0.10570824524312897
33144,0.06976744186046512
33145,0.0377906976744186
33146,0.19873150105708245
33147,0.4237726098191214
33148,0.037209302325581395
33149,0.03875968992248062
33150,0.8604651162790697
33151,0.03488372093023256
33152,0.029069767441860465
33153,1.3340380549682875
33154,1.0380549682875264
33155,0.9112050739957717
33156,0
33157,0
33158,0.09725158562367864
33159,0
33160,0
33161,0
33162,0.22790697674418606
33163,0.04186046511627907
33164,0
33165,0
33166,0.023255813953488372
33167,0.13953488372093023
33168,0.050387596899224806
33169,0.638477801268499
33170,0
33171,0.8329809725158562
33172,0.12473572938689217
33173,0.5792811839323467
33174,0.3403805496828753
33175,0.5940803382663848
33176,0.9429175475687104
33177,0.23255813953488372
33178,0.03986710963455149
33179,0
33180,0
33181,0.03255813953488372
33182,0
33183,0.1325581395348837
33184,0.3107822410147991
33185,0.17124735729386892
33186,0.023255813953488372
33187,3.340380549682875
33188,0.5623678646934461
33189,0
33190,0.27695560253699786
33191,0.19661733615221988
33192,0.05581395348837209
33193,1.4947145877378434
33194,0
33195,0.3192389006342495
33196,0.19450317124735728
33197,0
33198,0
33199,0.8329809725158562
33200,0.47357293868921774
33201,0.41226215644820297
33202,0.18604651162790697
33203,0
33204,0.7315010570824524
33205,0
33206,0.09302325581395349
33207,0
33208,0
33209,0.34249471458773784
33210,1.0422832980972516
33211,0.5200845665961945
33212,1.2325581395348837
33213,0.30655391120507397
33214,0.03488372093023256
33215,0.14799154334038053
33216,0
33217,0.2744186046511628
33218,0
33219,0.17829457364341086
33220,1.1331923890063424
33221,0
33222,0.19450317124735728
33223,0
33224,0.3995771670190275
33225,0.18604651162790697
33226,0.10993657505285413
33227,0.4143763213530655
33228,0.8646934460887948
33229,0.18604651162790697
33230,0.2748414376321353
33231,0.4080338266384778
33232,0.23044397463002111
33233,0.40169133192389006
33234,0.29809725158562367
33235,1.2811839323467231
33236,0.21987315010570826
33237,0.11416490486257928
33238,0.10852713178294575
33239,0.08139534883720931
33240,0.023255813953488372
33241,0
33242,0.3581395348837209
33243,0.16279069767441862
33244,0
33245,0.1511627906976744
33246,0.07751937984496124
33247,0.14728682170542634
33248,0.34249471458773784
33249,0.023255813953488372
33250,0.06976744186046512
33251,0.023255813953488372
33252,0.2748414376321353
33253,0.8046511627906977
33254,0
33255,0.1511627906976744
33256,0.05813953488372093
33257,1
33258,0.08527131782945736
33259,0.7015503875968992
33260,0.2713178294573643
33261,0.2441860465116279
33262,0
33263,0.2642706131078224
33264,0.2558139534883721
33265,0
33266,0
33267,0.023255813953488372
33268,0.5539112050739957
33269,0.43974630021141653
33270,0.23255813953488372
33271,0.07493540051679587
33272,0
33273,0.8816067653276956
33274,0.04862579281183932
33275,0
33276,0.6720930232558139
33277,0
33278,0
33279,0.16701902748414377
33280,0
33281,0.023255813953488372
33282,0.023255813953488372
33283,0.49302325581395345
33284,0
33285,0.5517970401691332
33286,0.18604651162790697
33287,0.5708245243128964
33288,0
33289,0.023255813953488372
33290,0.13178294573643412
33291,0.2135306553911205
33292,0.11839323467230443
33293,0.19069767441860463
33294,0
33295,0.718816067653277
33296,1.0549682875264272
33297,1.0190274841437632
33298,0.040697674418604654
33299,0.6046511627906976
33300,0
33301,0.029900332225913623
33302,0.13742071881606766
33303,0.023255813953488372
33304,0.6490486257928119
33305,0.46723044397463
33306,0.12015503875968993
33307,0
33308,0
33309,0
33310,0
33311,0.2748414376321353
33312,1.6955602536997885
33313,0.0872093023255814
33314,0.2579281183932347
33315,0.2713178294573643
33316,0.18139534883720929
33317,0.23255813953488372
33318,0.031007751937984496
33319,1.4534883720930232
33320,0.3784355179704017
33321,1
33322,0
33323,0.07751937984496124
33324,0.32558139534883723
33325,0
33326,0.046511627906976744
33327,0.023255813953488372
33328,0
33329,0.023255813953488372
33330,0.05232558139534884
33331,0.26744186046511625
33332,0.027131782945736437
33333,0
33334,0.1697674418604651
33335,0.7674418604651163
33336,0.054263565891472874
33337,0.03488372093023256
33338,0.023255813953488372
33339,0.023255813953488372
33340,0
33341,0.06201550387596899
33342,0.06976744186046512
33343,0.046511627906976744
33344,0
33345,0.023255813953488372
33346,0
33347,0.2627906976744186
33348,0
33349,0.09302325581395349
33350,0.12790697674418605
33351,0.07441860465116279
33352,0.040697674418604654
33353,0
33354,0.046511627906976744
33355,0.18604651162790697
33356,0
33357,0.386892177589852
33358,0.20930232558139536
33359,0.055232558139534885
33360,0.4904862579281184
33361,0.40169133192389006
33362,0.023255813953488372
33363,0
33364,0
33365,0.023255813953488372
33366,0
33367,0
33368,0.037209302325581395
33369,0.040697674418604654
33370,0.10570824524312897
33371,0.023255813953488372
33372,0.5306553911205074
33373,0
33374,0.3572938689217759
33375,0.39276485788113696
33376,0.46088794926004223
33377,0.1733615221987315
33378,0.3086680761099366
33379,0.1325581395348837
33380,0.11627906976744186
33381,0.3086680761099366
33382,0
33383,0
33384,0
33385,0.23720930232558138
33386,0.023255813953488372
33387,0.8118393234672304
33388,0.6701902748414376
33389,0.17970401691331925
33390,0.21511627906976744
33391,0.06686046511627906
33392,0.8181818181818181
33393,0.2616279069767442
33394,0.023255813953488372
33395,0.5306553911205074
33396,0.41014799154334036
33397,0.08604651162790698
33398,0.6236786469344608
33399,0.3192389006342495
33400,0.07308970099667773
33401,1.6807610993657505
33402,0.023255813953488372
33403,0
33404,0.4143763213530655
33405,0
33406,0.35348837209302325
33407,0.8435517970401691
33408,0.05813953488372093
33409,0.09819121447028424
33410,0
33411,0
33412,0.29069767441860467
33413,0.42917547568710357
33414,0.05813953488372093
33415,0.42071881606765327
33416,0.3678646934460888
33417,0.040697674418604654
33418,0
33419,0.027906976744186046
33420,0.20413436692506462
33421,0.45930232558139533
33422,0.06395348837209303
33423,0.09069767441860464
33424,0.06744186046511627
33425,0
33426,0.037209302325581395
33427,0
33428,0.5581395348837209
33429,0.6659619450317125
33430,0.3527131782945736
33431,0.046511627906976744
33432,0.03875968992248062
33433,0.1733615221987315
33434,0.05813953488372093
33435,0.438953488372093
33436,0.03488372093023256
33437,0.07209302325581396
33438,0.7864693446088795
33439,0.27906976744186046
33440,0.2917547568710359
33441,0.5454545454545454
33442,0.2558139534883721
33443,1.3509513742071881
33444,2.8076109936575055
33445,0.30655391120507397
33446,0.03617571059431524
33447,0.6152219873150105
33448,0.45665961945031713
33449,0.7695560253699789
33450,0.08837209302325581
33451,0
33452,0.2558139534883721
33453,0.023255813953488372
33454,0.037209302325581395
33455,0.7209302325581395
33456,0
33457,0.06976744186046512
33458,0.023255813953488372
33459,0.054263565891472874
33460,0.788583509513742
33461,0.38054968287526425
33462,0.11395348837209303
33463,0.05813953488372093
33464,0.23953488372093024
33465,0.12325581395348836
33466,0.5
33467,0.37632135306553915
33468,0.1501057082452431
33469,0.22832980972515857
33470,0.18604651162790697
33471,0.27906976744186046
33472,0.20084566596194503
33473,0.31627906976744186
33474,0.20930232558139536
33475,0.14883720930232558
33476,0.12093023255813953
33477,0.37209302325581395
33478,0.37209302325581395
33479,0
33480,0.04263565891472868
33481,0
33482,0.6088794926004228
33483,0
33484,0.11627906976744186
33485,0.19238900634249473
33486,0.1522198731501057
33487,0.16913319238900634
33488,0.054263565891472874
33489,0
33490,0.07441860465116279
33491,0.5158562367864694
33492,0.046511627906976744
33493,0.09069767441860464
33494,0.20155038759689922
33495,0.39323467230443976
33496,0.13953488372093023
33497,0.3382663847780127
33498,0.7949260042283298
33499,0
33500,0.813953488372093
33501,0
33502,0
33503,0
33504,0
33505,0
33506,0
33507,0.09883720930232558
33508,0.6109936575052854
33509,0.07906976744186046
33510,0.0516795865633075
33511,0.733615221987315
33512,0.16943521594684385
33513,0.6173361522198731
33514,0.46088794926004223
33515,0.24735729386892177
33516,0.4883720930232558
33517,0.0377906976744186
33518,0.27906976744186046
33519,0.046511627906976744
33520,0.15503875968992248
33521,0.6236786469344608
33522,0
33523,0.5023255813953489
33524,0.10465116279069768
33525,0.331923890063425
33526,0.19238900634249473
33527,0.023255813953488372
33528,0.06976744186046512
33529,0.023255813953488372
33530,0.29235880398671094
33531,0
33532,0.18604651162790697
33533,0.49471458773784355
33534,0.974630021141649
33535,0.799154334038055
33536,0.10697674418604651
33537,0.25193798449612403
33538,0.11627906976744186
33539,0.12403100775193798
33540,1.2262156448202959
33541,0.046511627906976744
33542,0.11886304909560723
33543,0
33544,0.47093023255813954
33545,0
33546,0
33547,0.05813953488372093
33548,0.02616279069767442
33549,0.046511627906976744
33550,0.11395348837209303
33551,1.7505285412262155
33552,0.13530655391120508
33553,0.43763213530655387
33554,0
33555,0
33556,0
33557,0
33558,0.08010335917312662
33559,6.972515856236786
33560,0.023255813953488372
33561,1.0211416490486258
33562,0.06395348837209303
33563,0.3382663847780127
33564,0.09534883720930232
33565,0.08668076109936575
33566,0
33567,0.3974630021141649
33568,0.20155038759689922
33569,0
33570,0.3276955602536998
33571,0.26849894291754756
33572,0.16279069767441862
33573,0.7019027484143764
33574,3.6300211416490487
33575,0
33576,0.8794926004228331
33577,0
33578,0.4989429175475687
33579,0.20155038759689922
33580,0
33581,0
33582,0.09767441860465116
33583,0.25158562367864695
33584,0.7315010570824524
33585,1.2114164904862579
33586,0.7526427061310783
33587,0.06511627906976744
33588,0.11046511627906977
33589,0.43255813953488376
33590,0
33591,0.12684989429175475
33592,0.10465116279069768
33593,0.9090909090909092
33594,0.07674418604651162
33595,0.06342494714587738
33596,0
33597,0.07973421926910298
33598,0.09999999999999999
33599,0
33600,0.46934460887949264
33601,0.09819121447028424
33602,0.6828752642706131
33603,0.5116279069767442
33604,0.8646934460887948
33605,0
33606,0.2170542635658915
33607,0.09819121447028424
33608,0.031007751937984496
33609,0
33610,0
33611,0.1744186046511628
33612,0.023255813953488372
33613,0.054263565891472874
33614,0.572938689217759
33615,0
33616,0.47780126849894294
33617,0
33618,0.06046511627906977
33619,0
33620,0
33621,0
33622,0.03488372093023256
33623,1.2389006342494715
33624,0.7674418604651163
33625,0.03488372093023256
33626,0.46934460887949264
33627,0.04186046511627907
33628,0.9471458773784355
33629,0.3298097251585624
33630,0.132890365448505
33631,0.054263565891472874
33632,0.06511627906976744
33633,0.07209302325581396
33634,0.04186046511627907
33635,0.24735729386892177
33636,0.4799154334038055
33637,0.031007751937984496
33638,0.5930232558139535
33639,2.0824524312896404
33640,0.08372093023255814
33641,0.5496828752642706
33642,0
33643,0.5813953488372093
33644,0.14418604651162792
33645,0
33646,0.027131782945736437
33647,0.10232558139534885
33648,0.03322259136212625
33649,0.1372093023255814
33650,0.04186046511627907
33651,0.6321353065539113
33652,0.43974630021141653
33653,0
33654,3.2473572938689217
33655,0.18816067653276958
33656,0.06312292358803986
33657,0.3150105708245243
33658,0.20718816067653276
33659,0.2739018087855297
33660,0
33661,0.06976744186046512
33662,0.3974630021141649
33663,0.5560253699788583
33664,0
33665,1.37984496124031
33666,0.09534883720930232
33667,0.2748414376321353
33668,0.1511627906976744
33669,0.1558139534883721
33670,0.34249471458773784
33671,0.3594080338266385
33672,0.09534883720930232
33673,0.044186046511627906
33674,0.27061310782241016
33675,0
33676,0.0824524312896406
33677,0.3403805496828753
33678,0.3276955602536998
33679,0.21141649048625794
33680,0.17124735729386892
33681,0.06744186046511627
33682,0.09999999999999999
33683,0.13953488372093023
33684,0.3995771670190275
33685,0.19238900634249473
33686,1.6955602536997885
33687,0.12684989429175475
33688,0.9978858350951374
33689,1.095137420718816
33690,0.8012684989429175
33691,0
33692,0.5919661733615221
33693,0.11918604651162791
33694,0.16279069767441862
33695,1.2536997885835095
33696,0
33697,1.6871035940803383
33698,0.11162790697674418
33699,0
33700,0.2651162790697674
33701,0
33702,0
33703,0
33704,0
33705,0
33706,0
33707,0
33708,0
33709,0
33710,0
33711,0
33712,0
33713,0
33714,0
33715,0.05581395348837209
33716,0.17732558139534885
33717,0
33718,0.6701902748414376
33719,0.19450317124735728
33720,0.3572938689217759
33721,0
33722,0.12050739957716701
33723,0.2452431289640592
33724,0.11627906976744186
33725,0.19873150105708245
33726,0.8773784355179703
33727,0.3382663847780127
33728,0
33729,0
33730,0.3953488372093023
33731,0.42917547568710357
33732,0.5433403805496829
33733,0.3128964059196617
33734,0.6553911205073996
33735,0.5391120507399577
33736,0
33737,0.42283298097251587
33738,0.1331923890063425
33739,0
33740,0.1649048625792812
33741,0.15644820295983086
33742,0
33743,0.11860465116279069
33744,0.2713178294573643
33745,0.5052854122621564
33746,0.16701902748414377
33747,0.4164904862579281
33748,0.47780126849894294
33749,0
33750,0
33751,0.17906976744186046
33752,0.06976744186046512
33753,0.023255813953488372
33754,0.13530655391120508
33755,1.2684989429175475
33756,0.03488372093023256
33757,0.0872093023255814
33758,0.11627906976744186
33759,0.19873150105708245
33760,0.11627906976744186
33761,0.08785529715762273
33762,0.427061310782241
33763,0.24101479915433402
33764,0
33765,0.1937984496124031
33766,0.48625792811839325
33767,0.18372093023255814
33768,0.1501057082452431
33769,0.0436046511627907
33770,0.054263565891472874
33771,0.037209302325581395
33772,0.10570824524312897
33773,0.16279069767441862
33774,0.29069767441860467
33775,0.21511627906976744
33776,0
33777,0.023255813953488372
33778,0.08456659619450317
33779,0.18604651162790697
33780,0.023255813953488372
33781,0.1937984496124031
33782,0.023255813953488372
33783,0.023255813953488372
33784,0.11627906976744186
33785,0.046511627906976744
33786,0
33787,0
33788,0.1839323467230444
33789,0.05232558139534884
33790,0
33791,0.27906976744186046
33792,0.03322259136212625
33793,0.16279069767441862
33794,0.13695090439276486
33795,0.10755813953488372
33796,0.8465116279069768
33797,0.3594080338266385
33798,0.7589852008456659
33799,0.11416490486257928
33800,0.0872093023255814
33801,0.03488372093023256
33802,0.24312896405919662
33803,0.5412262156448203
33804,0.5665961945031712
33805,0.046511627906976744
33806,0.2452431289640592
33807,0
33808,0
33809,0.22621564482029596
33810,0
33811,0
33812,0.27061310782241016
33813,0.36363636363636365
33814,0.4714587737843552
33815,1.186046511627907
33816,0.15856236786469344
33817,0.054263565891472874
33818,0.27906976744186046
33819,0
33820,0.28752642706131076
33821,0
33822,0.11839323467230443
33823,0.3995771670190275
33824,0
33825,0.8224101479915434
33826,0.23467230443974632
33827,0.29069767441860467
33828,0.1501057082452431
33829,0.5010570824524313
33830,0.15348837209302324
33831,0
33832,0.031007751937984496
33833,0.046511627906976744
33834,0.05813953488372093
33835,0.0872093023255814
33836,0.03875968992248062
33837,0
33838,0.03875968992248062
33839,0.046511627906976744
33840,0.20930232558139536
33841,0.1416490486257928
33842,0.5306553911205074
33843,0.06976744186046512
33844,0.23467230443974632
33845,0.18604651162790697
33846,0.06046511627906977
33847,0.09011627906976744
33848,0.4418604651162791
33849,0.046511627906976744
33850,0.19767441860465115
33851,0.023255813953488372
33852,0.10077519379844961
33853,0.06976744186046512
33854,0.054263565891472874
33855,0.13953488372093023
33856,0.14728682170542634
33857,0
33858,0
33859,0.037209302325581395
33860,0.3023255813953488
33861,0.2558139534883721
33862,0
33863,0.037209302325581395
33864,0.07364341085271317
33865,0.07751937984496124
33866,0.07973421926910298
33867,0
33868,0.125
33869,0.11960132890365449
33870,0.1744186046511628
33871,0.046511627906976744
33872,0.3953488372093023
33873,0.3023255813953488
33874,0
33875,0.11369509043927649
33876,0.2558139534883721
33877,0
33878,0.05315614617940199
33879,0.5602536997885835
33880,0.5306553911205074
33881,0.14418604651162792
33882,0.6807610993657506
33883,0.37209302325581395
33884,0.6046511627906976
33885,0.24735729386892177
33886,0.28752642706131076
33887,0
33888,0.1733615221987315
33889,0.16020671834625325
33890,0.27061310782241016
33891,0.06976744186046512
33892,0.12790697674418605
33893,0.046511627906976744
33894,0.09090909090909091
33895,0.023255813953488372
33896,0.023255813953488372
33897,0
33898,0.08456659619450317
33899,0.16666666666666669
33900,0
33901,0.05813953488372093
33902,0.16279069767441862
33903,0.054263565891472874
33904,0.24101479915433402
33905,0
33906,0.10465116279069768
33907,0.08010335917312662
33908,3.8202959830866807
33909,0.023255813953488372
33910,0.023255813953488372
33911,0.36363636363636365
33912,0.023255813953488372
33913,0.23255813953488372
33914,0
33915,0.023255813953488372
33916,0
33917,0.046511627906976744
33918,0.3023255813953488
33919,0.023255813953488372
33920,0
33921,0
33922,0
33923,0.023255813953488372
33924,0.03488372093023256
33925,0.13530655391120508
33926,0.08527131782945736
33927,0.06459948320413436
33928,0.19069767441860463
33929,0
33930,0.1331923890063425
33931,0.08372093023255814
33932,0.05232558139534884
33933,0.13742071881606766
33934,0.18604651162790697
33935,0.11046511627906977
33936,0.07674418604651162
33937,0.6511627906976745
33938,0.10631229235880398
33939,0.16279069767441862
33940,0.03875968992248062
33941,0
33942,0
33943,0.04883720930232558
33944,0.19238900634249473
33945,1.3509513742071881
33946,0
33947,0.5665961945031712
33948,0.04909560723514212
33949,0.29651162790697677
33950,0.07751937984496124
33951,0.07751937984496124
33952,0.20930232558139536
33953,0.2170542635658915
33954,0.38054968287526425
33955,0.26046511627906976
33956,0
33957,0.023255813953488372
33958,0.08305647840531562
33959,0.037209302325581395
33960,0
33961,0.9513742071881606
33962,0.05813953488372093
33963,0.055232558139534885
33964,0.03875968992248062
33965,0.10465116279069768
33966,0.046511627906976744
33967,0.28488372093023256
33968,1.255813953488372
33969,0.8794926004228331
33970,0.24947145877378435
33971,0.06201550387596899
33972,0.12050739957716701
33973,0.2579281183932347
33974,0
33975,0
33976,0
33977,0.06718346253229975
33978,0.38054968287526425
33979,0.2135306553911205
33980,0.13488372093023254
33981,0.23546511627906977
33982,0.10174418604651163
33983,0.08430232558139535
33984,0.023255813953488372
33985,0.10077519379844961
33986,0.059431524547803614
33987,0
33988,0.25158562367864695
33989,0.7610993657505285
33990,0.023255813953488372
33991,0.07906976744186046
33992,0.13953488372093023
33993,0.09302325581395349
33994,0
33995,0
33996,0.04862579281183932
33997,0.13742071881606766
33998,0.023255813953488372
33999,0.046511627906976744
34000,0
34001,0.023255813953488372
34002,0.07822410147991543
34003,0.07906976744186046
34004,0.04134366925064599
34005,1.175475687103594
34006,0.023255813953488372
34007,0.1649048625792812
34008,0
34009,0.10755813953488372
34010,0.046511627906976744
34011,0.06511627906976744
34012,0.05232558139534884
34013,0.023255813953488372
34014,0.023255813953488372
34015,0
34016,0.3023255813953488
34017,0.023255813953488372
34018,0.031007751937984496
34019,0.2938689217758985
34020,0.03654485049833887
34021,0.2579281183932347
34022,0.023255813953488372
34023,0.09090909090909091
34024,1.7103594080338267
34025,1.627906976744186
34026,0.09883720930232558
34027,0.13953488372093023
34028,0
34029,3.3488372093023258
34030,0.5813953488372093
34031,0
34032,0.13953488372093023
34033,0.7145877378435518
34034,0
34035,0.12558139534883722
34036,0.029069767441860465
34037,0.24735729386892177
34038,0.5813953488372093
34039,0.14799154334038053
34040,0.3023255813953488
34041,0
34042,0.1744186046511628
34043,0.4524312896405919
34044,0.03322259136212625
34045,0.733615221987315
34046,0.04016913319238901
34047,0.023255813953488372
34048,0.04134366925064599
34049,0.06976744186046512
34050,0.03875968992248062
34051,0.046511627906976744
34052,0
34053,0.13953488372093023
34054,0.13953488372093023
34055,0
34056,0
34057,0.4147286821705426
34058,0.5517970401691332
34059,0.28964059196617337
34060,0.11860465116279069
34061,0.10077519379844961
34062,0.15503875968992248
34063,0
34064,0.39999999999999997
34065,0.16511627906976745
34066,0.046511627906976744
34067,0
34068,0.4756871035940803
34069,0
34070,0.04263565891472868
34071,0.08139534883720931
34072,0
34073,0
34074,0.031007751937984496
34075,1.6596194503171247
34076,0.11205073995771671
34077,0.09090909090909091
34078,0.24031007751937986
34079,0.3192389006342495
34080,0.11162790697674418
34081,0.16913319238900634
34082,0.13953488372093023
34083,0.0377906976744186
34084,0.06553911205073996
34085,0.6553911205073996
34086,0.0755813953488372
34087,0.42917547568710357
34088,0.09689922480620156
34089,2.076109936575053
34090,0.023255813953488372
34091,0.04909560723514212
34092,0.03197674418604651
34093,0.788583509513742
34094,0.09302325581395349
34095,0.507399577167019
34096,0.22325581395348837
34097,0.3086680761099366
34098,0.059800664451827246
34099,0.1524547803617571
34100,0
34101,0.09883720930232558
34102,0.03488372093023256
34103,0.07364341085271317
34104,0.19238900634249473
34105,0.06046511627906977
34106,0.023255813953488372
34107,0
34108,1.682875264270613
34109,0.05813953488372093
34110,0.13742071881606766
34111,0
34112,0
34113,0.23837209302325582
34114,0
34115,0.21987315010570826
34116,0
34117,0.040697674418604654
34118,0.046511627906976744
34119,0.07493540051679587
34120,0.10782241014799156
34121,0.1331923890063425
34122,0.06046511627906977
34123,0.03953488372093023
